agent1,agent2,num_agents_scene,common_start_frame,common_end_frame,interaction_bool,path_sharing_bool,start_path_sharing_frame_difference,real_time_closest_distance,scene
1,0,20,13,26,False,False,,91.41328222295742,scene-1077
1,8,20,16,26,False,False,,109.89562570688487,scene-1077
1,7,20,17,26,False,False,,137.83879490752642,scene-1077
1,17,20,19,26,False,True,16,64.0200539601178,scene-1077
1,10,20,19,26,False,False,,129.02483166563687,scene-1077
1,15,20,22,26,False,False,,145.9311416521116,scene-1077
1,11,20,23,26,False,False,,164.5746148981791,scene-1077
1,4,20,24,26,False,False,,189.31579631397904,scene-1077
3,14,20,12,20,False,False,,77.69574634870558,scene-1077
3,0,20,13,20,False,False,,129.45512969882662,scene-1077
3,8,20,16,20,False,False,,177.50124602616077,scene-1077
3,7,20,17,20,False,False,,201.05837918296592,scene-1077
14,0,20,13,27,False,False,,48.301772121449616,scene-1077
14,8,20,16,27,False,False,,70.2309663566267,scene-1077
14,7,20,17,27,False,False,,98.50245806326818,scene-1077
14,17,20,19,27,False,False,,22.95879580713586,scene-1077
14,10,20,19,27,False,False,,90.61888893966557,scene-1077
14,15,20,22,27,False,False,,105.24808625627155,scene-1077
14,11,20,23,27,False,False,,124.51200165411625,scene-1077
14,4,20,24,27,False,False,,149.9737216957204,scene-1077
0,8,20,16,30,False,False,,8.65031946755459,scene-1077
0,7,20,17,29,False,False,,8.632398934672457,scene-1077
0,17,20,19,31,False,False,,33.07783940687039,scene-1077
0,10,20,19,31,False,False,,11.998192516384,scene-1077
0,15,20,22,31,False,False,,11.948270862685193,scene-1077
0,11,20,23,31,False,False,,18.10619990108583,scene-1077
0,4,20,24,31,False,False,,37.55932329825169,scene-1077
8,7,20,17,29,False,False,,22.668058029714288,scene-1077
8,17,20,19,30,False,False,,39.020585908815065,scene-1077
8,10,20,19,30,False,False,,12.728463520940352,scene-1077
8,15,20,22,30,False,False,,31.554751461282514,scene-1077
8,11,20,23,30,False,False,,54.70909526285722,scene-1077
8,4,20,24,30,False,False,,79.05226569912709,scene-1077
7,17,20,19,29,False,False,,70.40282934796477,scene-1077
7,10,20,19,29,False,False,,7.279967787000485,scene-1077
7,15,20,22,29,False,False,,5.988270113213641,scene-1077
7,11,20,23,29,False,False,,26.329342503016672,scene-1077
7,4,20,24,29,False,False,,51.00658442318615,scene-1077
17,10,20,19,31,False,False,,62.51678081122753,scene-1077
17,15,20,22,31,False,False,,78.62973077254944,scene-1077
17,11,20,23,31,False,False,,95.88768189943772,scene-1077
17,4,20,24,31,False,False,,118.00169173359672,scene-1077
10,15,20,22,33,False,False,,14.14971421022341,scene-1077
10,11,20,23,33,False,False,,32.55521873115589,scene-1077
10,4,20,24,33,False,False,,53.95570408256783,scene-1077
15,11,20,23,36,True,True,4,14.288864950276588,scene-1077
15,4,20,24,36,True,True,8,34.800264933770016,scene-1077
11,4,20,24,38,False,False,,20.28411614572127,scene-1077
99,2,5,1,37,False,False,,3.5845630290874553,scene-1078
99,1,5,4,22,False,False,,19.604210389730664,scene-1078
99,3,5,6,37,False,False,,3.50784580140573,scene-1078
99,0,5,9,23,False,True,20,6.471720200574879,scene-1078
2,1,5,4,22,False,False,,22.962489410620794,scene-1078
2,3,5,6,37,False,False,,12.14991345179137,scene-1078
2,0,5,9,23,False,True,21,10.034803117758335,scene-1078
1,3,5,6,22,False,False,,27.493595565831306,scene-1078
1,0,5,9,22,False,False,,13.675371105736202,scene-1078
3,0,5,9,23,False,False,,26.226350500851083,scene-1078
99,0,6,1,38,False,False,,3.9014769236726687,scene-1079
99,2,6,1,38,False,False,,8.397799449902424,scene-1079
99,1,6,13,28,False,False,,15.496733366553098,scene-1079
99,4,6,21,34,False,False,,45.20508712484979,scene-1079
99,3,6,26,38,False,False,,36.315134152867145,scene-1079
0,2,6,1,38,False,False,,3.6920472249599174,scene-1079
0,1,6,13,28,False,False,,18.736773991786688,scene-1079
0,4,6,21,34,False,False,,65.5568474788917,scene-1079
0,3,6,26,38,False,False,,42.28026060665228,scene-1079
2,1,6,13,28,False,False,,15.393096419912862,scene-1079
2,4,6,21,34,False,False,,61.86199379373927,scene-1079
2,3,6,26,38,False,False,,46.539436182404856,scene-1079
1,4,6,21,28,False,False,,41.80725155824855,scene-1079
1,3,6,26,28,False,False,,68.51410269454321,scene-1079
4,3,6,26,34,True,True,7,32.80007372800282,scene-1079
99,5,17,1,20,False,False,,6.498472324222079,scene-1080
99,10,17,1,31,False,False,,3.6671804772609127,scene-1080
99,14,17,1,37,False,False,,8.250561091820865,scene-1080
99,7,17,1,37,False,False,,3.9951491102062975,scene-1080
99,0,17,1,25,False,False,,3.5984184957012624,scene-1080
99,11,17,1,37,False,False,,10.311930110385761,scene-1080
99,15,17,1,37,False,False,,18.420724694136872,scene-1080
99,4,17,1,35,False,False,,18.715488736036697,scene-1080
99,8,17,5,21,False,False,,10.791160353719619,scene-1080
99,12,17,6,20,False,False,,14.240236404046303,scene-1080
99,9,17,6,18,False,False,,17.068114152642607,scene-1080
99,6,17,7,20,False,False,,18.194321757459313,scene-1080
99,2,17,8,22,False,False,,17.454663444135697,scene-1080
99,1,17,12,26,False,False,,10.136156678744547,scene-1080
99,13,17,15,28,False,False,,12.142036615206633,scene-1080
99,3,17,22,34,False,False,,7.88275044121912,scene-1080
5,10,17,1,20,False,False,,2.847916682596038,scene-1080
5,14,17,1,20,False,False,,6.652001343111686,scene-1080
5,7,17,1,20,False,False,,10.176529964571998,scene-1080
5,0,17,1,20,False,False,,5.511147540521317,scene-1080
5,11,17,1,20,False,False,,6.220201886749888,scene-1080
5,15,17,1,20,False,False,,9.861588031730792,scene-1080
5,4,17,1,20,False,False,,7.215026772598775,scene-1080
5,8,17,5,20,False,False,,4.5252193693141365,scene-1080
5,12,17,6,20,False,False,,7.879637923946094,scene-1080
5,9,17,6,18,False,False,,11.339290386007072,scene-1080
5,6,17,7,20,False,False,,11.588549770329653,scene-1080
5,2,17,8,20,False,False,,11.466332456579103,scene-1080
5,1,17,12,20,False,False,,39.583720565208885,scene-1080
5,13,17,15,20,False,False,,71.78619870892537,scene-1080
10,14,17,1,31,False,False,,4.161644921687051,scene-1080
10,7,17,1,31,False,False,,7.355709472096336,scene-1080
10,0,17,1,25,False,False,,7.321953471508546,scene-1080
10,11,17,1,31,False,False,,3.529917823872385,scene-1080
10,15,17,1,31,False,False,,7.542548228651142,scene-1080
10,4,17,1,31,False,False,,5.500924501421588,scene-1080
10,8,17,5,21,False,False,,7.133013177202603,scene-1080
10,12,17,6,20,False,False,,10.597347158331798,scene-1080
10,9,17,6,18,False,False,,13.683541920030375,scene-1080
10,6,17,7,20,False,False,,14.439715632174956,scene-1080
10,2,17,8,22,False,False,,13.821956917755859,scene-1080
10,1,17,12,26,False,False,,6.364610629122166,scene-1080
10,13,17,15,28,False,False,,39.62506410566863,scene-1080
10,3,17,22,31,False,False,,62.52924335593015,scene-1080
14,7,17,1,37,False,False,,3.8159322930456736,scene-1080
14,0,17,1,25,False,False,,3.427664669447419,scene-1080
14,11,17,1,37,False,False,,18.559645906177497,scene-1080
14,15,17,1,37,False,False,,26.641452259912086,scene-1080
14,4,17,1,35,False,False,,26.95235254728822,scene-1080
14,8,17,5,21,False,False,,11.204431550712398,scene-1080
14,12,17,6,20,False,False,,14.435823899306403,scene-1080
14,9,17,6,18,False,False,,17.861255084556376,scene-1080
14,6,17,7,20,False,False,,18.296680866778505,scene-1080
14,2,17,8,22,False,False,,18.037874089514247,scene-1080
14,1,17,12,26,False,False,,10.572426865231025,scene-1080
14,13,17,15,28,False,False,,13.568220486691349,scene-1080
14,3,17,22,34,False,False,,10.700987772053415,scene-1080
7,0,17,1,25,False,False,,7.686903051327796,scene-1080
7,11,17,1,37,False,False,,3.7937610523348537,scene-1080
7,15,17,1,37,False,False,,9.09506072760981,scene-1080
7,4,17,1,35,False,False,,10.288298844287587,scene-1080
7,8,17,5,21,False,False,,14.64794293169926,scene-1080
7,12,17,6,20,False,False,,18.096238269401013,scene-1080
7,9,17,6,18,False,False,,21.077790610783595,scene-1080
7,6,17,7,20,False,False,,21.80425090954103,scene-1080
7,2,17,8,22,False,False,,21.448076461098267,scene-1080
7,1,17,12,26,False,False,,14.20339440834099,scene-1080
7,13,17,15,28,False,False,,17.503607713979324,scene-1080
7,3,17,22,34,False,False,,14.369656466306273,scene-1080
0,11,17,1,25,False,False,,4.900568363255031,scene-1080
0,15,17,1,25,False,False,,12.836524641733059,scene-1080
0,4,17,1,25,False,False,,12.11791029655264,scene-1080
0,8,17,5,21,False,False,,7.893786653364214,scene-1080
0,12,17,6,20,False,False,,11.013770738953932,scene-1080
0,9,17,6,18,False,False,,15.17388381633527,scene-1080
0,6,17,7,20,False,False,,14.80386189320185,scene-1080
0,2,17,8,22,False,False,,14.951992226811598,scene-1080
0,1,17,12,25,False,False,,19.038227130676294,scene-1080
0,13,17,15,25,False,False,,62.71747131629958,scene-1080
0,3,17,22,25,False,False,,95.42380834158597,scene-1080
11,15,17,1,37,False,False,,8.327207325981801,scene-1080
11,4,17,1,35,False,False,,8.416770840089072,scene-1080
11,8,17,5,21,False,False,,9.117576587942095,scene-1080
11,12,17,6,20,False,False,,12.936975443290871,scene-1080
11,9,17,6,18,False,False,,14.94897048826283,scene-1080
11,6,17,7,20,False,False,,17.295586647530392,scene-1080
11,2,17,8,22,False,False,,15.00177233835494,scene-1080
11,1,17,12,26,False,False,,6.969742161478202,scene-1080
11,13,17,15,28,False,False,,9.839732571496485,scene-1080
11,3,17,22,34,False,False,,6.67296243958183,scene-1080
15,4,17,1,35,False,False,,3.115999966864724,scene-1080
15,8,17,5,21,False,False,,13.523543465555619,scene-1080
15,12,17,6,20,False,False,,17.28471550365549,scene-1080
15,9,17,6,18,False,False,,20.44834657593323,scene-1080
15,6,17,7,20,False,False,,20.645130490544634,scene-1080
15,2,17,8,22,False,False,,20.174098048960502,scene-1080
15,1,17,12,26,False,False,,13.716814936746022,scene-1080
15,13,17,15,28,False,False,,16.653802514467902,scene-1080
15,3,17,22,34,False,False,,14.731905819298783,scene-1080
4,8,17,5,21,False,False,,10.47261844128762,scene-1080
4,12,17,6,20,False,False,,14.282285674045038,scene-1080
4,9,17,6,18,False,False,,17.174720063220345,scene-1080
4,6,17,7,20,False,False,,17.739118103300438,scene-1080
4,2,17,8,22,False,False,,17.112231881543416,scene-1080
4,1,17,12,26,False,False,,10.496528976000416,scene-1080
4,13,17,15,28,False,False,,13.37061828572546,scene-1080
4,3,17,22,34,False,False,,9.301756275407305,scene-1080
8,12,17,6,20,False,False,,3.9742340027794096,scene-1080
8,9,17,6,18,False,False,,11.120858517226775,scene-1080
8,6,17,7,20,False,False,,16.538165187437315,scene-1080
8,2,17,8,21,False,False,,21.335735649738062,scene-1080
8,1,17,12,21,False,False,,42.56795344236841,scene-1080
8,13,17,15,21,False,False,,78.79306757406674,scene-1080
12,9,17,6,18,False,False,,4.814609749434184,scene-1080
12,6,17,7,20,False,False,,8.910203198255306,scene-1080
12,2,17,8,20,False,False,,22.373659777394646,scene-1080
12,1,17,12,20,False,False,,49.017276350768135,scene-1080
12,13,17,15,20,False,False,,85.71527805808546,scene-1080
9,6,17,7,18,False,False,,26.742666128780513,scene-1080
9,2,17,8,18,False,False,,9.52372810258362,scene-1080
9,1,17,12,18,False,False,,31.324617946320227,scene-1080
9,13,17,15,18,False,False,,64.8894945424394,scene-1080
6,2,17,8,20,False,False,,39.9007579368846,scene-1080
6,1,17,12,20,False,False,,67.09630870126617,scene-1080
6,13,17,15,20,False,False,,103.0188339826564,scene-1080
2,1,17,12,22,False,False,,21.776739210282344,scene-1080
2,13,17,15,22,False,False,,54.29242786239868,scene-1080
1,13,17,15,26,False,False,,25.1792773986546,scene-1080
1,3,17,22,26,False,False,,68.39281586159258,scene-1080
13,3,17,22,28,False,False,,32.72582153379394,scene-1080
99,6,10,1,28,False,False,,4.6613991911207036,scene-1081
99,1,10,1,37,False,False,,8.303188457612695,scene-1081
99,2,10,1,34,False,False,,7.134032848038698,scene-1081
99,5,10,1,27,False,False,,15.032966987149967,scene-1081
99,3,10,15,29,False,False,,37.116262587182334,scene-1081
99,7,10,16,30,False,False,,11.337800656088854,scene-1081
99,4,10,17,35,False,False,,29.705309636015674,scene-1081
99,0,10,18,37,False,False,,22.09411854584951,scene-1081
99,8,10,20,33,False,False,,10.378945513196145,scene-1081
6,1,10,1,28,False,False,,15.30873430084862,scene-1081
6,2,10,1,28,False,False,,4.951419441910771,scene-1081
6,5,10,1,27,False,False,,5.808111828435298,scene-1081
6,3,10,15,28,False,False,,5.61940703767199,scene-1081
6,7,10,16,28,False,False,,16.508457744939534,scene-1081
6,4,10,17,28,False,False,,5.8742422635486005,scene-1081
6,0,10,18,28,False,False,,5.712389344379072,scene-1081
6,8,10,20,28,False,False,,15.45093981607548,scene-1081
1,2,10,1,34,False,False,,8.116841284516,scene-1081
1,5,10,1,27,False,False,,23.124667167217513,scene-1081
1,3,10,15,29,False,False,,33.64920726801905,scene-1081
1,7,10,16,30,False,False,,19.56353136750634,scene-1081
1,4,10,17,35,False,False,,9.347867206467807,scene-1081
1,0,10,18,37,False,False,,8.998253454839123,scene-1081
1,8,10,20,33,False,False,,18.814346342287752,scene-1081
2,5,10,1,27,False,False,,7.7574136393391315,scene-1081
2,3,10,15,29,False,False,,30.002057302237112,scene-1081
2,7,10,16,30,False,False,,11.585817926919065,scene-1081
2,4,10,17,34,False,False,,22.010521292757492,scene-1081
2,0,10,18,34,False,False,,14.624496032007453,scene-1081
2,8,10,20,33,False,False,,10.439271347654481,scene-1081
5,3,10,15,27,False,False,,21.14181939012448,scene-1081
5,7,10,16,27,False,False,,10.258753308589272,scene-1081
5,4,10,17,27,False,False,,12.77035960232286,scene-1081
5,0,10,18,27,False,False,,6.4569961179964865,scene-1081
5,8,10,20,27,False,False,,9.443880297931381,scene-1081
3,7,10,16,29,False,False,,12.850655043661352,scene-1081
3,4,10,17,29,False,False,,5.625903504712901,scene-1081
3,0,10,18,29,False,False,,13.276660490847261,scene-1081
3,8,10,20,29,False,False,,11.692758784649024,scene-1081
7,4,10,17,30,False,False,,12.469378644947389,scene-1081
7,0,10,18,30,False,False,,11.386338140889025,scene-1081
7,8,10,20,30,False,False,,20.428266017760297,scene-1081
4,0,10,18,35,False,False,,6.186004078538801,scene-1081
4,8,10,20,33,False,False,,9.235072773584458,scene-1081
0,8,10,20,33,False,False,,9.43667862429087,scene-1081
99,2,6,1,14,False,False,,7.347478841113204,scene-1082
99,4,6,2,17,False,False,,10.621589687030625,scene-1082
99,1,6,12,37,False,False,,4.947900064708361,scene-1082
99,3,6,20,37,False,False,,8.616130819491772,scene-1082
99,0,6,22,37,False,False,,8.772187768241054,scene-1082
2,4,6,2,14,False,False,,16.69819894661108,scene-1082
2,1,6,12,14,False,False,,183.9858490226806,scene-1082
4,1,6,12,17,False,False,,48.17942613291228,scene-1082
1,3,6,20,37,False,False,,3.86165774307067,scene-1082
1,0,6,22,37,False,False,,37.071801887273864,scene-1082
3,0,6,22,37,True,True,6,49.05888467045291,scene-1082
99,0,11,1,37,False,False,,17.189711553301677,scene-1083
99,6,11,1,37,False,False,,9.209939990011224,scene-1083
99,2,11,1,31,False,False,,9.922547050994238,scene-1083
99,5,11,1,25,False,False,,31.11194652297452,scene-1083
99,7,11,1,30,False,False,,5.473841349322476,scene-1083
99,1,11,1,37,False,False,,8.915903908413,scene-1083
99,8,11,2,33,False,False,,24.72678465600276,scene-1083
99,4,11,15,37,False,False,,6.331799370910691,scene-1083
99,3,11,16,33,False,False,,45.66277729767884,scene-1083
99,9,11,19,37,False,False,,15.736745783592252,scene-1083
0,6,11,1,37,False,False,,7.829027490311835,scene-1083
0,2,11,1,31,False,False,,9.499518887358553,scene-1083
0,5,11,1,25,False,False,,13.763426776217747,scene-1083
0,7,11,1,30,False,False,,5.128783570149456,scene-1083
0,1,11,1,37,False,False,,20.767524892609142,scene-1083
0,8,11,2,33,False,False,,7.4249874826528055,scene-1083
0,4,11,15,37,False,False,,26.428968468624003,scene-1083
0,3,11,16,33,False,False,,34.25883405283225,scene-1083
0,9,11,19,37,False,False,,44.81814748308575,scene-1083
6,2,11,1,31,False,False,,9.654406116877745,scene-1083
6,5,11,1,25,False,False,,21.943069024535458,scene-1083
6,7,11,1,30,False,False,,5.257238822123647,scene-1083
6,1,11,1,37,False,False,,9.651152577031294,scene-1083
6,8,11,2,33,False,False,,15.445017847522125,scene-1083
6,4,11,15,37,False,False,,10.82619047658484,scene-1083
6,3,11,16,33,False,False,,44.33635637827381,scene-1083
6,9,11,19,37,False,False,,26.361574926307053,scene-1083
2,5,11,1,25,False,False,,9.622851216530083,scene-1083
2,7,11,1,30,False,False,,14.488383336760464,scene-1083
2,1,11,1,31,False,False,,18.80914145760556,scene-1083
2,8,11,2,31,False,False,,8.830922920537267,scene-1083
2,4,11,15,31,False,False,,16.337524061638597,scene-1083
2,3,11,16,31,False,False,,57.09101743819551,scene-1083
2,9,11,19,31,False,False,,17.082162671773126,scene-1083
5,7,11,1,25,False,False,,12.104070407402094,scene-1083
5,1,11,1,25,False,False,,49.82573892359591,scene-1083
5,8,11,2,25,False,False,,5.468314567669557,scene-1083
5,4,11,15,25,False,False,,69.00592506660706,scene-1083
5,3,11,16,25,False,False,,35.958855370548264,scene-1083
5,9,11,19,25,False,False,,108.57365872789201,scene-1083
7,1,11,1,30,False,False,,50.72090190501976,scene-1083
7,8,11,2,30,False,False,,6.061706011447104,scene-1083
7,4,11,15,30,False,False,,89.84140736660429,scene-1083
7,3,11,16,30,False,False,,62.73897163176085,scene-1083
7,9,11,19,30,False,True,21,126.13748230208914,scene-1083
1,8,11,2,33,False,False,,31.03829717436687,scene-1083
1,4,11,15,37,False,False,,12.556441071254199,scene-1083
1,3,11,16,33,False,False,,54.87223749726448,scene-1083
1,9,11,19,37,False,False,,52.612562905653725,scene-1083
8,4,11,15,33,False,False,,36.4001348928311,scene-1083
8,3,11,16,33,False,False,,22.677103718133065,scene-1083
8,9,11,19,33,False,False,,58.18715626070239,scene-1083
4,3,11,16,33,False,False,,51.96712709982109,scene-1083
4,9,11,19,37,False,False,,37.13252048329475,scene-1083
3,9,11,19,33,False,False,,56.84293093996274,scene-1083
99,2,13,1,22,True,True,12,47.676845513341654,scene-1084
99,7,13,1,38,False,False,,9.38772493066279,scene-1084
99,8,13,1,21,False,False,,39.90384797254568,scene-1084
99,9,13,1,38,False,False,,11.980450812078528,scene-1084
99,6,13,2,22,False,False,,10.463864286015482,scene-1084
99,3,13,4,21,False,False,,19.003916624170277,scene-1084
99,0,13,8,33,False,False,,14.41785301831775,scene-1084
99,4,13,8,22,False,False,,11.061100559431097,scene-1084
99,11,13,11,27,False,False,,10.531647147279953,scene-1084
99,10,13,12,31,False,False,,13.953205837024175,scene-1084
99,1,13,13,31,False,False,,17.420859983837953,scene-1084
99,5,13,16,38,True,True,7,2.8562117302748833,scene-1084
2,7,13,1,22,False,False,,37.086504919220744,scene-1084
2,8,13,1,21,False,False,,2.9351253777982937,scene-1084
2,9,13,1,22,False,False,,48.342811876206234,scene-1084
2,6,13,2,22,False,False,,11.817084316048966,scene-1084
2,3,13,4,21,False,False,,60.75802304730619,scene-1084
2,0,13,8,22,False,False,,42.484464000098,scene-1084
2,4,13,8,22,False,False,,60.513865190443504,scene-1084
2,11,13,11,22,False,False,,30.422940610503602,scene-1084
2,10,13,12,22,False,False,,53.59658963560233,scene-1084
2,1,13,13,22,False,False,,32.82233086999176,scene-1084
2,5,13,16,22,False,False,,51.41234363583257,scene-1084
7,8,13,1,21,False,False,,29.56675036730691,scene-1084
7,9,13,1,38,False,False,,17.51064052193802,scene-1084
7,6,13,2,22,False,False,,8.384658746977937,scene-1084
7,3,13,4,21,False,False,,24.704408522105506,scene-1084
7,0,13,8,33,False,False,,12.775145955217912,scene-1084
7,4,13,8,22,False,False,,17.934698519104376,scene-1084
7,11,13,11,27,False,False,,6.889512044636679,scene-1084
7,10,13,12,31,False,False,,11.272938470772955,scene-1084
7,1,13,13,31,False,False,,12.849883597260549,scene-1084
7,5,13,16,38,False,True,17,7.270683991612812,scene-1084
8,9,13,1,21,False,False,,42.41827908040666,scene-1084
8,6,13,2,21,False,False,,8.403105806067769,scene-1084
8,3,13,4,21,False,False,,56.77923933092328,scene-1084
8,0,13,8,21,False,False,,39.57188755715418,scene-1084
8,4,13,8,21,False,False,,58.05011554839691,scene-1084
8,11,13,11,21,False,False,,29.475415850776333,scene-1084
8,10,13,12,21,False,False,,53.282006883838676,scene-1084
8,1,13,13,21,False,False,,32.06036026104692,scene-1084
8,5,13,16,21,False,False,,52.830365395504444,scene-1084
9,6,13,2,22,False,False,,14.788728827104332,scene-1084
9,3,13,4,21,True,True,12,6.797602209015135,scene-1084
9,0,13,8,33,False,False,,18.526386936807203,scene-1084
9,4,13,8,22,False,False,,16.35945267070467,scene-1084
9,11,13,11,27,False,False,,14.950466657136285,scene-1084
9,10,13,12,31,False,False,,17.96735738267071,scene-1084
9,1,13,13,31,False,False,,21.60976860437138,scene-1084
9,5,13,16,38,False,False,,21.730998999822223,scene-1084
6,3,13,4,21,False,False,,38.297674687447405,scene-1084
6,0,13,8,22,False,False,,3.9554631617058633,scene-1084
6,4,13,8,22,False,False,,11.943661080698961,scene-1084
6,11,13,11,22,False,False,,9.43537433081956,scene-1084
6,10,13,12,22,False,False,,11.072282582860677,scene-1084
6,1,13,13,22,False,False,,22.83655163568841,scene-1084
6,5,13,16,22,False,False,,41.50175426567821,scene-1084
3,0,13,8,21,False,False,,43.94274448232628,scene-1084
3,4,13,8,21,False,False,,28.109013315230783,scene-1084
3,11,13,11,21,False,False,,47.38320652010906,scene-1084
3,10,13,12,21,False,False,,53.03281892010668,scene-1084
3,1,13,13,21,False,False,,62.227145819872284,scene-1084
3,5,13,16,21,False,False,,70.03916419862766,scene-1084
0,4,13,8,22,False,False,,19.26558051757751,scene-1084
0,11,13,11,27,False,False,,4.913262500748395,scene-1084
0,10,13,12,31,False,False,,10.46373771484136,scene-1084
0,1,13,13,31,False,False,,11.275730094279622,scene-1084
0,5,13,16,33,False,False,,39.47919661288858,scene-1084
4,11,13,11,22,False,False,,22.90327087639036,scene-1084
4,10,13,12,22,False,False,,30.54848836287078,scene-1084
4,1,13,13,22,False,False,,34.44562410421762,scene-1084
4,5,13,16,22,False,False,,55.781524808457846,scene-1084
11,10,13,12,27,False,False,,3.4426671649555436,scene-1084
11,1,13,13,27,False,False,,8.404188602688818,scene-1084
11,5,13,16,27,False,False,,28.299215630189746,scene-1084
10,1,13,13,31,False,False,,3.524602463829601,scene-1084
10,5,13,16,31,False,False,,29.500381799122415,scene-1084
1,5,13,16,31,False,False,,21.83520167276197,scene-1084
99,0,8,1,20,False,False,,12.997869391188987,scene-1085
99,6,8,2,16,False,False,,31.8386863097509,scene-1085
99,1,8,3,16,False,False,,24.13645506772056,scene-1085
99,4,8,9,24,False,False,,28.292350554126653,scene-1085
99,2,8,11,29,False,False,,3.6273943052932323,scene-1085
99,3,8,13,38,False,False,,11.978136911045333,scene-1085
99,5,8,24,38,False,False,,21.57006397124864,scene-1085
0,6,8,2,16,False,False,,36.48400717105496,scene-1085
0,1,8,3,16,False,False,,27.99971516959245,scene-1085
0,4,8,9,20,False,False,,34.08453515700586,scene-1085
0,2,8,11,20,False,False,,34.41457720780797,scene-1085
0,3,8,13,20,False,False,,54.77342145300648,scene-1085
6,1,8,3,16,False,False,,8.10543558688446,scene-1085
6,4,8,9,16,False,False,,71.46296652525272,scene-1085
6,2,8,11,16,False,False,,51.37218537133452,scene-1085
6,3,8,13,16,False,False,,64.09169736904154,scene-1085
1,4,8,9,16,False,False,,62.85465723610782,scene-1085
1,2,8,11,16,False,False,,46.87794046647436,scene-1085
1,3,8,13,16,False,False,,59.62045954589602,scene-1085
4,2,8,11,24,False,False,,30.580356868801967,scene-1085
4,3,8,13,24,False,False,,74.56440906605185,scene-1085
2,3,8,13,29,False,False,,7.449716978409644,scene-1085
2,5,8,24,29,False,False,,9.497771863907461,scene-1085
3,5,8,24,38,False,False,,36.04407250977932,scene-1085
99,1,3,1,18,False,False,,76.38896063399679,scene-1086
99,0,3,1,18,False,False,,15.798702436143596,scene-1086
1,0,3,1,18,False,False,,3.252357112042623,scene-1086
99,0,2,1,19,False,False,,50.65855972006278,scene-1089
99,0,2,1,25,False,False,,10.136239150540796,scene-1091
99,2,5,1,38,False,False,,6.558406253472524,scene-1092
99,3,5,8,38,False,False,,2.97149475276884,scene-1092
99,0,5,18,38,False,False,,3.1681539065135262,scene-1092
99,1,5,19,38,False,False,,4.8872673053666125,scene-1092
2,3,5,8,38,False,False,,2.767165398899867,scene-1092
2,0,5,18,38,False,False,,2.985753105694094,scene-1092
2,1,5,19,38,False,False,,4.361896087557522,scene-1092
3,0,5,18,38,False,True,19,34.55487197500721,scene-1092
3,1,5,19,38,False,True,23,20.721745753802058,scene-1092
0,1,5,19,38,False,False,,6.219664440542569,scene-1092
99,1,6,1,15,False,False,,31.72913995177275,scene-1093
99,0,6,6,33,False,False,,8.926871862155641,scene-1093
99,3,6,11,38,False,False,,2.8476275663671142,scene-1093
99,2,6,13,26,False,False,,28.2697738920896,scene-1093
99,4,6,14,38,False,False,,13.696907519080629,scene-1093
1,0,6,6,15,False,False,,44.605855725456586,scene-1093
1,3,6,11,15,False,False,,31.747162724283896,scene-1093
1,2,6,13,15,False,False,,78.6206371323871,scene-1093
0,3,6,11,33,False,False,,14.215022942193892,scene-1093
0,2,6,13,26,False,False,,19.933058533720338,scene-1093
0,4,6,14,33,False,False,,24.280231749357625,scene-1093
3,2,6,13,26,False,False,,38.035816586630894,scene-1093
3,4,6,14,38,False,False,,7.64013379415633,scene-1093
2,4,6,14,26,False,False,,48.61620277679049,scene-1093
99,4,9,1,38,False,False,,10.51442806423588,scene-1094
99,1,9,1,19,False,False,,36.483025582045926,scene-1094
99,2,9,1,38,False,False,,9.410311165180161,scene-1094
99,3,9,1,20,False,False,,4.595661939703115,scene-1094
99,6,9,13,29,False,False,,32.44691423466855,scene-1094
99,5,9,19,38,False,False,,11.932730760009669,scene-1094
99,0,9,20,35,False,False,,8.417586939709508,scene-1094
99,7,9,25,38,False,False,,11.24580361756221,scene-1094
4,1,9,1,19,False,False,,35.700780960114095,scene-1094
4,2,9,1,38,False,False,,20.515114423437147,scene-1094
4,3,9,1,20,False,False,,15.02087237865128,scene-1094
4,6,9,13,29,False,False,,16.061674271985844,scene-1094
4,5,9,19,38,False,False,,14.37301798767181,scene-1094
4,0,9,20,35,False,False,,18.1790380899611,scene-1094
4,7,9,25,38,False,False,,40.03060238364226,scene-1094
1,2,9,1,19,False,False,,43.97717850813278,scene-1094
1,3,9,1,19,False,False,,10.481659672765693,scene-1094
1,6,9,13,19,False,False,,40.063301051413724,scene-1094
2,3,9,1,20,False,False,,5.861800656819823,scene-1094
2,6,9,13,29,False,True,28,41.320091336582166,scene-1094
2,5,9,19,38,False,False,,11.149401544538962,scene-1094
2,0,9,20,35,False,False,,7.627180839958895,scene-1094
2,7,9,25,38,False,False,,10.710492790918089,scene-1094
3,6,9,13,20,False,False,,39.37790001051961,scene-1094
6,5,9,19,29,False,False,,71.1949504966598,scene-1094
6,0,9,20,29,False,False,,67.74514497861773,scene-1094
6,7,9,25,29,False,False,,102.69723626049641,scene-1094
5,0,9,20,35,False,False,,3.501628898699937,scene-1094
5,7,9,25,38,False,False,,29.522957561959817,scene-1094
0,7,9,25,35,False,False,,28.684979928814453,scene-1094
99,3,7,1,37,False,False,,3.442219827053645,scene-1095
99,5,7,10,37,False,False,,19.095337417489674,scene-1095
99,2,7,15,37,False,False,,24.70311206122692,scene-1095
99,1,7,17,29,False,False,,4.842592104059202,scene-1095
